SEP = ,
81.25,223.80,33.96,34.28,37.16,39.11,119.60,2.82,222.00,684.00
81.23,224.33,34.18,34.41,37.39,39.16,119.60,2.82,229.00,685.00
81.42,222.98,34.04,34.44,37.20,39.14,119.60,2.79,229.00,685.00
81.58,222.55,34.02,34.63,37.14,39.00,119.60,2.79,225.00,685.00
81.72,221.83,34.12,34.65,37.02,39.30,119.70,2.73,225.00,685.00
81.88,222.07,33.91,34.39,37.18,39.16,119.70,2.73,223.00,685.00
81.81,221.68,34.10,34.44,37.39,39.00,119.70,2.85,223.00,685.00
81.91,222.07,34.28,34.44,37.30,39.18,119.70,2.85,223.00,685.00
81.89,222.31,34.04,34.23,36.84,39.09,119.60,2.87,223.00,685.00
81.71,221.25,34.18,34.63,37.32,39.41,119.60,2.87,223.00,686.00
81.75,220.67,34.10,34.60,37.27,39.25,119.80,2.80,223.00,686.00
81.64,220.29,34.15,34.47,37.14,39.41,119.80,2.80,226.00,686.00
81.56,221.44,33.86,34.49,37.27,39.30,119.70,2.78,226.00,686.00
81.38,220.19,34.41,34.47,37.39,39.30,119.70,2.78,226.00,686.00
81.51,219.91,34.18,34.34,37.36,39.02,119.70,2.81,226.00,686.00
81.58,220.05,34.28,34.49,37.39,39.50,119.70,2.81,227.00,686.00
81.72,218.65,34.20,34.18,37.25,39.20,119.60,2.82,227.00,686.00
